"typeID","typeName","categoryID","categoryName","groupID","groupName","primaryIndex","subIndex"
16062,"Caldari Navy Cruise Missile Launcher",7,"Module",506,"Missile Launcher Cruise","Consumer Price Index",""
16061,"Caldari Navy Rapid Light Missile Launcher",7,"Module",511,"Missile Launcher Rapid Light","Consumer Price Index",""
16060,"Republic Fleet Dual 650mm Repeating Cannon",7,"Module",55,"Projectile Weapon","Consumer Price Index",""
16059,"Republic Fleet Dual 425mm Autocannon",7,"Module",55,"Projectile Weapon","Consumer Price Index",""
16058,"Republic Fleet Dual 180mm Autocannon",7,"Module",55,"Projectile Weapon","Consumer Price Index",""
16057,"Republic Fleet 800mm Repeating Cannon",7,"Module",55,"Projectile Weapon","Consumer Price Index",""
16056,"Republic Fleet 720mm Howitzer Artillery",7,"Module",55,"Projectile Weapon","Consumer Price Index",""
16055,"Republic Fleet 650mm Artillery",7,"Module",55,"Projectile Weapon","Consumer Price Index",""
16054,"Republic Fleet 425mm Autocannon",7,"Module",55,"Projectile Weapon","Consumer Price Index",""
16053,"Republic Fleet 280mm Howitzer Artillery",7,"Module",55,"Projectile Weapon","Consumer Price Index",""
16052,"Republic Fleet 250mm Artillery",7,"Module",55,"Projectile Weapon","Consumer Price Index",""
16051,"Republic Fleet 220mm Autocannon",7,"Module",55,"Projectile Weapon","Consumer Price Index",""
16050,"Republic Fleet 200mm Autocannon",7,"Module",55,"Projectile Weapon","Consumer Price Index",""
16049,"Republic Fleet 150mm Autocannon",7,"Module",55,"Projectile Weapon","Consumer Price Index",""
16048,"Republic Fleet 1400mm Howitzer Artillery",7,"Module",55,"Projectile Weapon","Consumer Price Index",""
16047,"Republic Fleet 1200mm Artillery",7,"Module",55,"Projectile Weapon","Consumer Price Index",""
16046,"Republic Fleet 125mm Autocannon",7,"Module",55,"Projectile Weapon","Consumer Price Index",""
15967,"Federation Navy Remote Tracking Computer",7,"Module",209,"Remote Tracking Computer","Consumer Price Index",""
15965,"Republic Fleet Tracking Enhancer",7,"Module",211,"Tracking Enhancer","Consumer Price Index",""
15963,"Imperial Navy Large EMP Smartbomb",7,"Module",72,"Smart Bomb","Consumer Price Index",""
15961,"Imperial Navy Medium EMP Smartbomb",7,"Module",72,"Smart Bomb","Consumer Price Index",""
15959,"Imperial Navy Micro EMP Smartbomb",7,"Module",72,"Smart Bomb","Consumer Price Index",""
15957,"Imperial Navy Small EMP Smartbomb",7,"Module",72,"Smart Bomb","Consumer Price Index",""
15955,"Federation Navy Large Plasma Smartbomb",7,"Module",72,"Smart Bomb","Consumer Price Index",""
15953,"Federation Navy Medium Plasma Smartbomb",7,"Module",72,"Smart Bomb","Consumer Price Index",""
15951,"Federation Navy Micro Plasma Smartbomb",7,"Module",72,"Smart Bomb","Consumer Price Index",""
15949,"Federation Navy Small Plasma Smartbomb",7,"Module",72,"Smart Bomb","Consumer Price Index",""
15947,"Ammatar Navy Large EMP Smartbomb",7,"Module",72,"Smart Bomb","Consumer Price Index",""
15945,"Ammatar Navy Medium EMP Smartbomb",7,"Module",72,"Smart Bomb","Consumer Price Index",""
15943,"Ammatar Navy Micro EMP Smartbomb",7,"Module",72,"Smart Bomb","Consumer Price Index",""
15941,"Ammatar Navy Small EMP Smartbomb",7,"Module",72,"Smart Bomb","Consumer Price Index",""
15939,"Republic Fleet Large Proton Smartbomb",7,"Module",72,"Smart Bomb","Consumer Price Index",""
15937,"Republic Fleet Medium Proton Smartbomb",7,"Module",72,"Smart Bomb","Consumer Price Index",""
15935,"Republic Fleet Small Proton Smartbomb",7,"Module",72,"Smart Bomb","Consumer Price Index",""
15933,"Republic Fleet Micro Proton Smartbomb",7,"Module",72,"Smart Bomb","Consumer Price Index",""
15931,"Caldari Navy Large Graviton Smartbomb",7,"Module",72,"Smart Bomb","Consumer Price Index",""
15929,"Caldari Navy Medium Graviton Smartbomb",7,"Module",72,"Smart Bomb","Consumer Price Index",""
15927,"Caldari Navy Micro Graviton Smartbomb",7,"Module",72,"Smart Bomb","Consumer Price Index",""
15925,"Caldari Navy Small Graviton Smartbomb",7,"Module",72,"Smart Bomb","Consumer Price Index",""
15923,"Republic Fleet Explosive Deflection Amplifier",7,"Module",295,"Shield Resistance Amplifier","Consumer Price Index",""
15921,"Republic Fleet Thermal Dissipation Amplifier",7,"Module",295,"Shield Resistance Amplifier","Consumer Price Index",""
15919,"Republic Fleet Kinetic Deflection Amplifier",7,"Module",295,"Shield Resistance Amplifier","Consumer Price Index",""
15917,"Republic Fleet EM Ward Amplifier",7,"Module",295,"Shield Resistance Amplifier","Consumer Price Index",""
16499,"Heavy Knave Scoped Energy Nosferatu",7,"Module",68,"Energy Nosferatu","Consumer Price Index",""
16497,"Heavy Ghoul Compact Energy Nosferatu",7,"Module",68,"Energy Nosferatu","Consumer Price Index",""
16495,"Medium Inductive Compact Remote Capacitor Transmitter",7,"Module",67,"Remote Capacitor Transmitter","Consumer Price Index",""
16489,"Medium Radiative Scoped Remote Capacitor Transmitter",7,"Module",67,"Remote Capacitor Transmitter","Consumer Price Index",""
16487,"Large Inductive Compact Remote Capacitor Transmitter",7,"Module",67,"Remote Capacitor Transmitter","Consumer Price Index",""
16481,"Large Radiative Scoped Remote Capacitor Transmitter",7,"Module",67,"Remote Capacitor Transmitter","Consumer Price Index",""
16477,"Heavy Infectious Scoped Energy Neutralizer",7,"Module",71,"Energy Neutralizer","Consumer Price Index",""
16475,"Heavy Gremlin Compact Energy Neutralizer",7,"Module",71,"Energy Neutralizer","Consumer Price Index",""
16469,"Medium Infectious Scoped Energy Neutralizer",7,"Module",71,"Energy Neutralizer","Consumer Price Index",""
16467,"Medium Gremlin Compact Energy Neutralizer",7,"Module",71,"Energy Neutralizer","Consumer Price Index",""
16457,"Crosslink Compact Ballistic Control System",7,"Module",367,"Ballistic Control system","Consumer Price Index",""
16455,"Large Solace Scoped Remote Armor Repairer",7,"Module",325,"Remote Armor Repairer","Consumer Price Index",""
16451,"Large Coaxial Compact Remote Armor Repairer",7,"Module",325,"Remote Armor Repairer","Consumer Price Index",""
16449,"Large I-ax Enduring Remote Armor Repairer",7,"Module",325,"Remote Armor Repairer","Consumer Price Index",""
16447,"Medium Solace Scoped Remote Armor Repairer",7,"Module",325,"Remote Armor Repairer","Consumer Price Index",""
16443,"Medium Coaxial Compact Remote Armor Repairer",7,"Module",325,"Remote Armor Repairer","Consumer Price Index",""
16441,"Medium I-ax Enduring Remote Armor Repairer",7,"Module",325,"Remote Armor Repairer","Consumer Price Index",""
16439,"Small Solace Scoped Remote Armor Repairer",7,"Module",325,"Remote Armor Repairer","Consumer Price Index",""
16435,"Small Coaxial Compact Remote Armor Repairer",7,"Module",325,"Remote Armor Repairer","Consumer Price Index",""
16433,"Small I-ax Enduring Remote Armor Repairer",7,"Module",325,"Remote Armor Repairer","Consumer Price Index",""
16431,"Prototype Energized Thermal Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16429,"Experimental Energized Thermal Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16427,"Limited Energized Thermal Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16425,"Upgraded Energized Thermal Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16423,"Prototype Energized Armor Layering Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16421,"Experimental Energized Armor Layering Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16419,"Limited Energized Armor Layering Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16417,"Upgraded Energized Armor Layering Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16415,"Prototype Energized EM Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16413,"Experimental Energized EM Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16411,"Limited Energized EM Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16409,"Upgraded Energized EM Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16407,"Prototype Energized Explosive Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16405,"Experimental Energized Explosive Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16403,"Limited Energized Explosive Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16401,"Upgraded Energized Explosive Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16399,"Prototype Energized Kinetic Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16397,"Experimental Energized Kinetic Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16395,"Limited Energized Kinetic Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16393,"Upgraded Energized Kinetic Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16391,"Prototype Energized Adaptive Nano Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16389,"Experimental Energized Adaptive Nano Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16387,"Limited Energized Adaptive Nano Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16385,"Upgraded Energized Adaptive Nano Membrane I",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
16383,"Prototype Armor Thermal Hardener I",7,"Module",328,"Armor Hardener","Consumer Price Index",""
16381,"Experimental Armor Thermal Hardener I",7,"Module",328,"Armor Hardener","Consumer Price Index",""
15853,"Ammatar Navy Gatling Pulse Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15852,"Ammatar Navy Heavy Beam Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15851,"Ammatar Navy Heavy Pulse Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15850,"Ammatar Navy Small Focused Beam Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15849,"Ammatar Navy Small Focused Pulse Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15848,"Ammatar Navy Mega Beam Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15847,"Ammatar Navy Mega Pulse Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15846,"Ammatar Navy Quad Beam Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15845,"Ammatar Navy Tachyon Beam Laser",7,"Module",53,"Energy Weapon","Consumer Price Index",""
15844,"Federation Navy 125mm Railgun",7,"Module",74,"Hybrid Weapon","Consumer Price Index",""
15843,"Federation Navy 150mm Railgun",7,"Module",74,"Hybrid Weapon","Consumer Price Index",""
15841,"Federation Navy 200mm Railgun",7,"Module",74,"Hybrid Weapon","Consumer Price Index",""
15840,"Federation Navy 250mm Railgun",7,"Module",74,"Hybrid Weapon","Consumer Price Index",""
15838,"Federation Navy 350mm Railgun",7,"Module",74,"Hybrid Weapon","Consumer Price Index",""
15837,"Federation Navy 425mm Railgun",7,"Module",74,"Hybrid Weapon","Consumer Price Index",""
15836,"Federation Navy 75mm Railgun",7,"Module",74,"Hybrid Weapon","Consumer Price Index",""
15835,"Federation Navy Dual 150mm Railgun",7,"Module",74,"Hybrid Weapon","Consumer Price Index",""
15834,"Federation Navy Dual 250mm Railgun",7,"Module",74,"Hybrid Weapon","Consumer Price Index",""
15833,"Federation Navy Electron Blaster Cannon",7,"Module",74,"Hybrid Weapon","Consumer Price Index",""
15832,"Federation Navy Heavy Electron Blaster",7,"Module",74,"Hybrid Weapon","Consumer Price Index",""
15831,"Federation Navy Heavy Ion Blaster",7,"Module",74,"Hybrid Weapon","Consumer Price Index",""
15830,"Federation Navy Heavy Neutron Blaster",7,"Module",74,"Hybrid Weapon","Consumer Price Index",""
15829,"Federation Navy Ion Blaster Cannon",7,"Module",74,"Hybrid Weapon","Consumer Price Index",""
15828,"Federation Navy Light Electron Blaster",7,"Module",74,"Hybrid Weapon","Consumer Price Index",""
15827,"Federation Navy Light Ion Blaster",7,"Module",74,"Hybrid Weapon","Consumer Price Index",""
15826,"Federation Navy Light Neutron Blaster",7,"Module",74,"Hybrid Weapon","Consumer Price Index",""
15825,"Federation Navy Neutron Blaster Cannon",7,"Module",74,"Hybrid Weapon","Consumer Price Index",""
16605,"Chelm's Modified Cap Recharger",7,"Module",43,"Capacitor Recharger","Consumer Price Index",""
16603,"Vizan's Modified Cap Recharger",7,"Module",43,"Capacitor Recharger","Consumer Price Index",""
16601,"Selynne's Modified Cap Recharger",7,"Module",43,"Capacitor Recharger","Consumer Price Index",""
16599,"Brokara's Modified Cap Recharger",7,"Module",43,"Capacitor Recharger","Consumer Price Index",""
16537,"Vigor Compact Micro Auxiliary Power Core",7,"Module",339,"Auxiliary Power Core","Consumer Price Index",""
16535,"'Copasetic' Particle Field Acceleration",7,"Module",338,"Shield Boost Amplifier","Consumer Price Index",""
16533,"'Stalwart' Particle Field Magnifier",7,"Module",338,"Shield Boost Amplifier","Consumer Price Index",""
16531,"5a Prototype Shield Support I",7,"Module",338,"Shield Boost Amplifier","Consumer Price Index",""
16529,"Ionic Field Accelerator I",7,"Module",338,"Shield Boost Amplifier","Consumer Price Index",""
16527,"'Arbalest' Rocket Launcher I",7,"Module",507,"Missile Launcher Rocket","Consumer Price Index",""
16525,"OE-5200 Rocket Launcher",7,"Module",507,"Missile Launcher Rocket","Consumer Price Index",""
16523,"'Limos' Rocket Launcher I",7,"Module",507,"Missile Launcher Rocket","Consumer Price Index",""
16521,"'Malkuth' Rocket Launcher I",7,"Module",507,"Missile Launcher Rocket","Consumer Price Index",""
16519,"'Arbalest' Cruise Launcher I",7,"Module",506,"Missile Launcher Cruise","Consumer Price Index",""
16517,"XT-9000 Cruise Launcher",7,"Module",506,"Missile Launcher Cruise","Consumer Price Index",""
16515,"'Limos' Cruise Launcher I",7,"Module",506,"Missile Launcher Cruise","Consumer Price Index",""
16513,"'Malkuth' Cruise Launcher I",7,"Module",506,"Missile Launcher Cruise","Consumer Price Index",""
16507,"Medium Knave Scoped Energy Nosferatu",7,"Module",68,"Energy Nosferatu","Consumer Price Index",""
16505,"Medium Ghoul Compact Energy Nosferatu",7,"Module",68,"Energy Nosferatu","Consumer Price Index",""
18811,"Corelum B-Type Energized Kinetic Membrane",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
18809,"Corelum B-Type Energized Adaptive Nano Membrane",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
18807,"Corelum C-Type Energized Thermal Membrane",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
18805,"Corelum C-Type Energized EM Membrane",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
18803,"Corelum C-Type Energized Explosive Membrane",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
18801,"Corelum C-Type Energized Kinetic Membrane",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
18799,"Corelum C-Type Energized Adaptive Nano Membrane",7,"Module",326,"Armor Plating Energized","Consumer Price Index",""
18797,"Coreli A-Type Thermal Plating",7,"Module",98,"Armor Coating","Consumer Price Index",""
18795,"Coreli A-Type EM Plating",7,"Module",98,"Armor Coating","Consumer Price Index",""
18793,"Coreli A-Type Explosive Plating",7,"Module",98,"Armor Coating","Consumer Price Index",""
18791,"Coreli A-Type Kinetic Plating",7,"Module",98,"Armor Coating","Consumer Price Index",""
18789,"Coreli A-Type Adaptive Nano Plating",7,"Module",98,"Armor Coating","Consumer Price Index",""
18787,"Coreli B-Type Thermal Plating",7,"Module",98,"Armor Coating","Consumer Price Index",""
18785,"Coreli B-Type EM Plating",7,"Module",98,"Armor Coating","Consumer Price Index",""
18783,"Coreli B-Type Explosive Plating",7,"Module",98,"Armor Coating","Consumer Price Index",""
18781,"Coreli B-Type Kinetic Plating",7,"Module",98,"Armor Coating","Consumer Price Index",""
18779,"Coreli B-Type Adaptive Nano Plating",7,"Module",98,"Armor Coating","Consumer Price Index",""
